date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:17:56	18561/18561	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=363&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status445b.html	(from )
16:17:56	4283/4283	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=364	/home/dell/websites/sgu/acm.sgu.ru/problemb83d.html	(from )
16:17:57	18557/18557	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=364&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status533e.html	(from )
16:17:58	3177/3177	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=365	/home/dell/websites/sgu/acm.sgu.ru/problemd30e.html	(from )
16:17:59	18539/18539	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=365&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status6089.html	(from )
16:18:00	4570/4570	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=366	/home/dell/websites/sgu/acm.sgu.ru/problem8fcc.html	(from )
16:18:01	18725/18725	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=366&contest=0	/home/dell/websites/sgu/acm.sgu.ru/statusea53.html	(from )
16:18:03	6081/6081	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=367	/home/dell/websites/sgu/acm.sgu.ru/problem74eb.html	(from )
16:18:04	18524/18524	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=367&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status2ba0.html	(from )
16:18:04	6167/6167	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=368	/home/dell/websites/sgu/acm.sgu.ru/problem62b6.html	(from )
16:18:06	18575/18575	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=368&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status4b92.html	(from )
16:18:07	3135/3135	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=369	/home/dell/websites/sgu/acm.sgu.ru/problem0f00.html	(from )
